CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|CASILLA|TIPO_ACTA|MUNICIPIO_orig|MUNICIPIO_limpio
161894C0100'|161894C01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|1894|1|C|No Urbana|4|TANCÍTARO|TANCï¿½TARO
161895B0100'|161895B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|1895|1|B|No Urbana|4|TANCÍTARO|TANCï¿½TARO
161896B0100'|161896B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|1896|1|B|No Urbana|4|TANCÍTARO|TANCï¿½TARO
161896C0100'|161896C01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|1896|1|C|No Urbana|4|TANCÍTARO|TANCï¿½TARO
161896E0100'|161896E01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|1896|1|E|No Urbana|4|TANCÍTARO|TANCï¿½TARO
162660B0100'|162660B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2660|1|B|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162661B0100'|162661B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2661|1|B|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162662B0100'|162662B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2662|1|B|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162664B0100'|162664B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2664|1|B|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162665B0100'|162665B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2665|1|B|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162794B0100'|162794B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2794|1|B|Urbana|4|APATZINGÁN|APATZINGï¿½N
162794C0100'|162794C01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2794|1|C|Urbana|4|APATZINGÁN|APATZINGï¿½N
162794C0200'|162794C02004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2794|2|C|Urbana|4|APATZINGÁN|APATZINGï¿½N
162794C0300'|162794C03004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2794|3|C|Urbana|4|APATZINGÁN|APATZINGï¿½N
162795B0100'|162795B01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2795|1|B|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162795C0100'|162795C01004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2795|1|C|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162795C0200'|162795C02004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2795|2|C|No Urbana|4|APATZINGÁN|APATZINGï¿½N
162795C0300'|162795C03004'|16|MICHOACAN|2|APATZINGAN DE LA CONSTITUCION|2795|3|C|No Urbana|4|APATZINGÁN|APATZINGï¿½N
160774B0100'|160774B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|774|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160774C0100'|160774C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|774|1|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160774C0200'|160774C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|774|2|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160775B0100'|160775B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|775|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160775C0100'|160775C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|775|1|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160776B0100'|160776B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|776|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160777B0100'|160777B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|777|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160777C0100'|160777C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|777|1|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160778B0100'|160778B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|778|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160779B0100'|160779B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|779|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160780B0100'|160780B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|780|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160781B0100'|160781B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|781|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160782B0100'|160782B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|782|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160783B0100'|160783B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|783|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160783C0100'|160783C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|783|1|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160784B0100'|160784B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|784|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160784C0100'|160784C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|784|1|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160784C0200'|160784C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|784|2|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160784C0300'|160784C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|784|3|C|No Urbana|4|JUÁREZ|JUï¿½REZ
160785B0100'|160785B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|785|1|B|No Urbana|4|JUÁREZ|JUï¿½REZ
160885B0100'|160885B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|885|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160885C0100'|160885C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|885|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160885C0200'|160885C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|885|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160885C0300'|160885C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|885|3|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160886B0100'|160886B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|886|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160886C0100'|160886C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|886|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160886C0200'|160886C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|886|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160887B0100'|160887B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|887|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160887C0100'|160887C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|887|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160887C0200'|160887C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|887|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160888B0100'|160888B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|888|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160888C0100'|160888C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|888|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160888C0200'|160888C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|888|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160889B0100'|160889B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|889|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160889C0100'|160889C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|889|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160890B0100'|160890B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|890|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160890C0100'|160890C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|890|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160891B0100'|160891B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|891|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160891C0100'|160891C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|891|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160891C0200'|160891C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|891|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160891C0300'|160891C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|891|3|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160892B0100'|160892B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|892|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160892C0100'|160892C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|892|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160892C0200'|160892C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|892|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160893B0100'|160893B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|893|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160893C0100'|160893C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|893|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160894B0100'|160894B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|894|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160894C0100'|160894C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|894|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160894C0200'|160894C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|894|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160894S0100'|160894S01004EMR'|16|MICHOACAN|3|HEROICA ZITACUARO|894|1|S|No Urbana|4EMR|MARAVATÍO|MARAVATï¿½O
160894S0100'|160894S01004ERP'|16|MICHOACAN|3|HEROICA ZITACUARO|894|1|S|No Urbana|4ERP|MARAVATÍO|MARAVATï¿½O
160895B0100'|160895B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|895|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160895C0100'|160895C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|895|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160895C0200'|160895C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|895|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160895C0300'|160895C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|895|3|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160896B0100'|160896B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|896|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160896C0100'|160896C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|896|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160897B0100'|160897B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|897|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160897C0100'|160897C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|897|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160898B0100'|160898B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|898|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160898C0100'|160898C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|898|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160898C0200'|160898C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|898|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160898C0300'|160898C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|898|3|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160898C0400'|160898C04004'|16|MICHOACAN|3|HEROICA ZITACUARO|898|4|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160899B0100'|160899B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|899|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160899C0100'|160899C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|899|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160899C0200'|160899C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|899|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160899C0300'|160899C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|899|3|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160900B0100'|160900B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|900|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160900C0100'|160900C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|900|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160901B0100'|160901B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|901|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160901C0100'|160901C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|901|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160901C0200'|160901C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|901|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160902B0100'|160902B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|902|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160903B0100'|160903B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|903|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160903C0100'|160903C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|903|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160903C0200'|160903C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|903|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160903C0300'|160903C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|903|3|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160904B0100'|160904B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|904|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160904C0100'|160904C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|904|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160905B0100'|160905B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|905|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160905C0100'|160905C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|905|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160906B0100'|160906B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|906|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160906C0100'|160906C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|906|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160907B0100'|160907B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|907|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160907E0100'|160907E01004'|16|MICHOACAN|3|HEROICA ZITACUARO|907|1|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160908B0100'|160908B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|908|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160908C0100'|160908C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|908|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160908C0200'|160908C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|908|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160909B0100'|160909B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|909|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160909C0100'|160909C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|909|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160910B0100'|160910B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|910|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160910C0100'|160910C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|910|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160910C0200'|160910C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|910|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160911B0100'|160911B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|911|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160911E0100'|160911E01004'|16|MICHOACAN|3|HEROICA ZITACUARO|911|1|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160912B0100'|160912B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|912|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160912C0100'|160912C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|912|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160912C0200'|160912C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|912|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160912C0300'|160912C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|912|3|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160912C0400'|160912C04004'|16|MICHOACAN|3|HEROICA ZITACUARO|912|4|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160913B0100'|160913B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|913|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160914B0100'|160914B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|914|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160914C0100'|160914C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|914|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160914C0200'|160914C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|914|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160914E0100'|160914E01004'|16|MICHOACAN|3|HEROICA ZITACUARO|914|1|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160915B0100'|160915B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|915|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160915C0100'|160915C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|915|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160916B0100'|160916B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|916|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160916C0100'|160916C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|916|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160916E0100'|160916E01004'|16|MICHOACAN|3|HEROICA ZITACUARO|916|1|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160917B0100'|160917B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|917|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160918B0100'|160918B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|918|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160919B0100'|160919B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|919|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160919C0100'|160919C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|919|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160919C0200'|160919C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|919|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160920B0100'|160920B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|920|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160920C0100'|160920C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|920|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160921B0100'|160921B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|921|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160921E0100'|160921E01004'|16|MICHOACAN|3|HEROICA ZITACUARO|921|1|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160922B0100'|160922B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|922|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160922E0100'|160922E01004'|16|MICHOACAN|3|HEROICA ZITACUARO|922|1|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160922E0200'|160922E02004'|16|MICHOACAN|3|HEROICA ZITACUARO|922|2|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160922E0201'|160922E02014'|16|MICHOACAN|3|HEROICA ZITACUARO|922|2|E|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160923B0100'|160923B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|923|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160923C0100'|160923C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|923|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160924B0100'|160924B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|924|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160924C0100'|160924C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|924|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160924C0200'|160924C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|924|2|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160925B0100'|160925B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|925|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160926B0100'|160926B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|926|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160926C0100'|160926C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|926|1|C|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160927B0100'|160927B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|927|1|B|No Urbana|4|MARAVATÍO|MARAVATï¿½O
160928B0100'|160928B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|928|1|B|Urbana|4|MARAVATÍO|MARAVATï¿½O
160928C0100'|160928C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|928|1|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
160928C0200'|160928C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|928|2|C|Urbana|4|MARAVATÍO|MARAVATï¿½O
162113B0100'|162113B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2113|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162113C0100'|162113C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2113|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162113C0200'|162113C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|2113|2|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162114B0100'|162114B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2114|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162114C0100'|162114C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2114|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162114C0200'|162114C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|2114|2|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162115B0100'|162115B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2115|1|B|Urbana|4|TUXPÁN|TUXPï¿½N
162115C0100'|162115C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2115|1|C|Urbana|4|TUXPÁN|TUXPï¿½N
162116B0100'|162116B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2116|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162116C0100'|162116C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2116|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162116C0200'|162116C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|2116|2|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162116C0300'|162116C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|2116|3|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162117B0100'|162117B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2117|1|B|Urbana|4|TUXPÁN|TUXPï¿½N
162117C0100'|162117C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2117|1|C|Urbana|4|TUXPÁN|TUXPï¿½N
162118B0100'|162118B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2118|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162118C0100'|162118C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2118|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162118C0200'|162118C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|2118|2|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162118C0300'|162118C03004'|16|MICHOACAN|3|HEROICA ZITACUARO|2118|3|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162118C0400'|162118C04004'|16|MICHOACAN|3|HEROICA ZITACUARO|2118|4|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162119B0100'|162119B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2119|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162119C0100'|162119C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2119|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162120B0100'|162120B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2120|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162120C0100'|162120C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2120|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162121B0100'|162121B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2121|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162121C0100'|162121C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2121|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162122B0100'|162122B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2122|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162122C0100'|162122C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2122|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162123B0100'|162123B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2123|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162123C0100'|162123C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2123|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162123C0200'|162123C02004'|16|MICHOACAN|3|HEROICA ZITACUARO|2123|2|C|No Urbana|4|TUXPÁN|TUXPï¿½N
162124B0100'|162124B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2124|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162125B0100'|162125B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2125|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162126B0100'|162126B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2126|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162127B0100'|162127B01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2127|1|B|No Urbana|4|TUXPÁN|TUXPï¿½N
162127C0100'|162127C01004'|16|MICHOACAN|3|HEROICA ZITACUARO|2127|1|C|No Urbana|4|TUXPÁN|TUXPï¿½N
